state,code,btu_2019,2020_btu,2021
TN,PCTXB,4992,5193,5809
TN,PLICB,0,0,0
TN,PMTCB,713625,657467,715602
TN,PPICB,0,0,0
TN,PPTCB,0,0,0
TN,PQACB,64,74,46
TN,PQCCB,2183,2721,2917
TN,PQICB,2044,2563,2197
TN,PQRCB,7306,5857,6120
TN,PQTCB,11598,11214,11280
TN,PQTXB,11598,11214,11280
TN,PYICB,0,0,0
TN,PYTCB,0,0,0
TN,REACB,30198,29386,30995
TN,RECCB,2195,2132,2104
TN,REEIB,94169,121962,100118
TN,REGBP,3022,3016,3025
TN,REICB,57023,52140,59306
TN,RERCB,7983,6374,6241
TN,RETCB,191569,211994,198765
TN,RFACB,83,0,58
TN,RFCCB,0,0,0
TN,RFEIB,0,0,0
TN,RFICB,373,497,237
TN,RFTCB,456,497,295
TN,RFTXB,456,497,295
TN,SFCCB,0,0,0
TN,SFEIB,0,0,0
TN,SFINB,0,0,0
TN,SFRCB,0,0,0
TN,SFTCB,0,0,0
TN,SGICB,14722,14062,14846
TN,SNICB,2711,2454,2303
TN,SOCCB,638,590,578
TN,SOEGB,2806,2749,2905
TN,SOGBP,181,182,191
TN,SOICB,57,49,52
TN,SORCB,265,265,273
TN,SOTCB,3767,3653,3808
TN,SOTXB,960,904,903
TN,TEACB,667053,614830,672551
TN,TEAPB,97.7,88.8,96.5
TN,TECCB,448044,412218,440868
TN,TECPB,65.6,59.5,63.3
TN,TEEIB,771987,758374,764427
TN,TEICB,532260,512885,550211
TN,TEIPB,77.9,74.1,79
TN,TERCB,525593,500173,533708
TN,TERPB,76.9,72.2,76.6
TN,TETCB,2170234,2038227,2196073
TN,TETGR,6.55,6.3,6.23
TN,TETPB,317.7,294.3,315.1
TN,TETXB,2172950,2040106,2197337
TN,TNACB,667053,614830,672551
TN,TNCCB,199528,184905,196679
TN,TNICB,387181,374116,396699
TN,TNRCB,232931,221228,233647
TN,TNTXB,1486693,1395079,1499576
TN,TPOPP,6830,6926,6968
TN,UOICB,1305,1907,493
TN,USICB,0,0,0
TN,WDCCB,1083,1055,1032
TN,WDEIB,0,0,0
TN,WDGBP,182,182,182
TN,WDICB,44291,39355,45737
TN,WDRCB,7506,5897,5755
TN,WDTCB,52880,46307,52525
TN,WSCCB,0,0,0
TN,WSEIB,879,932,816
TN,WSGBP,14,14,14
TN,WSICB,2745,3362,3843
TN,WSTCB,3625,4294,4659
TN,WWCCB,1083,1055,1032
TN,WWEIB,879,932,816
TN,WWICB,47037,42717,49580
TN,WWTCB,56505,50601,57184
TN,WWTXB,55626,49669,56368
TN,WXICB,380,336,430
TN,WYCCB,0,0,0
TN,WYEGB,338,344,249
TN,WYGBP,29,29,29
TN,WYICB,0,0,0
TN,WYTCB,338,344,249
TN,WYTXB,0,0,0
TN,ZWCDP,1650,1391,1399
TN,ZWHDP,3485,3434,3502
TX,ABICB,-371,-254,-276
TX,ARICB,85512,74244,98457
TX,ARTCB,85512,74244,98457
TX,ARTXB,85512,74244,98457
TX,AVACB,2097,1938,1941
TX,AVTCB,2097,1938,1941
TX,AVTXB,2097,1938,1941
TX,B1ACB,0,0,0
TX,B1TCB,0,0,0
TX,BDACB,38268,34102,25553
TX,BDLCB,377,372,299
TX,BDTCB,38268,34102,25553
TX,BFLCB,16244,12609,15641
TX,BFTCB,182085,157690,164539
TX,BMTCB,262990,237571,248494
TX,BQICB,61961,-35354,17879
TX,BQTCB,61961,-35354,17879
TX,BTGBP,114,223,792
TX,BYICB,22,-4858,-3805
TX,BYTCB,22,-4858,-3805
TX,CLACB,0,0,0
TX,CLCCB,0,0,0
TX,CLEIB,982825,866717,962426
TX,CLGBP,18873,18142,18142
TX,CLICB,9896,6128,5975
TX,CLKCB,0,0,0
TX,CLOCB,9896,6128,5975
TX,CLRCB,0,0,0
TX,CLTCB,992721,872845,968401
TX,CLTXB,9896,6128,5975
TX,COICB,0,0,0
TX,DFACB,949169,825832,877184
TX,DFCCB,13802,10245,15921
TX,DFEIB,540,523,2318
TX,DFICB,185219,136728,175971
TX,DFRCB,6,0,7
TX,DFTCB,1148735,973329,1071401
TX,DFTXB,1148196,972806,1069083
TX,DKEIB,540,523,2318
TX,DMTCB,1112553,939104,1055567
TX,ELEXB,15411,10987,8703
TX,ELGBP,125117,128947,139751
TX,ELIMB,241,526,440
TX,ELISB,115609,144400,146334
TX,ELNIB,-15171,-10461,-8262
TX,EMACB,124314,107671,120014
TX,EMCCB,1873,1897,1926
TX,EMICB,1385,1412,1405
TX,EMLCB,15867,12237,15342
TX,EMTCB,127573,110979,123346
TX,EQICB,1179770,1217688,1299921
TX,EQTCB,1179770,1217688,1299921
TX,ESACB,637,593,614
TX,ESCCB,484509,495312,504441
TX,ESICB,449271,426866,452191
TX,ESRCB,530502,533687,529116
TX,ESTCB,1464920,1456457,1486362
TX,ESTXB,1464920,1456457,1486362
TX,EYICB,234,383,478
TX,EYTCB,234,383,478
TX,FFGBP,88240,87438,89466
TX,FFTCB,12638123,11779178,12507495
TX,FNICB,338417,302516,302695
TX,FOICB,0,0,0
TX,FSICB,0,0,0
TX,GDPRV,1858757.8,1789933.4,2051768.6
TX,GDPRX,1779781,1747562,1815064
TX,GECCB,890,890,890
TX,GEEGB,0,0,0
TX,GEGBP,0,0,0
TX,GEICB,0,0,0
TX,GERCB,1588,1588,1588
TX,GETCB,2478,2478,2478
TX,GETXB,2478,2478,2478
TX,HLACB,931,458,360
TX,HLCCB,9704,17387,21121
TX,HLICB,2322722,2292717,2538475
TX,HLRCB,21603,16085,12855
TX,HLTCB,2354959,2326647,2572811
TX,HLTXB,2354959,2326647,2572811
TX,HPGBP,0,0,0
TX,HVGBP,670,706,706
TX,HYCCB,13,7,7
TX,HYEGB,13117,9456,9567
TX,HYICB,0,0,0
TX,HYTCB,13130,9463,9573
TX,HYTXB,13,7,7
TX,IQICB,285879,326885,337873
TX,IQTCB,285879,326885,337873
TX,IYICB,93,-267,-520
TX,IYTCB,93,-267,-520
TX,JFACB,321286,198382,250479
TX,JFTCB,321286,198382,250479
TX,JFTXB,321286,198382,250479
TX,KSCCB,35,52,36
TX,KSICB,92,52,145
TX,KSRCB,2,4,4
TX,KSTCB,130,108,185
TX,KSTXB,130,108,185
TX,LOACB,1165,1078,1125
TX,LOCCB,886659,901115,924326
TX,LOICB,822174,776592,828584
TX,LORCB,970828,970931,969541
TX,LOTCB,2680826,2649715,2723577
TX,LOTXB,2680826,2649715,2723577
TX,LUACB,16872,14348,15098
TX,LUICB,28854,27255,24183
TX,LUTCB,45726,41603,39281
TX,LUTXB,45726,41603,39281
TX,MBICB,0,0,0
TX,MGACB,1716557,1475249,1631914
TX,MGCCB,25867,25986,26193
TX,MGICB,19125,19340,19109
TX,MGTCB,1761549,1520575,1677215
TX,MGTXB,1761549,1520575,1677215
TX,MMTCB,1633976,1409596,1553870
TX,MSICB,92166,87309,87380
TX,NAICB,0,0,0
TX,NGACB,179908,205777,233023
TX,NGCCB,203219,176634,185298
TX,NGEIB,1828831,1773447,1661561
TX,NGGBP,68858,68932,70902
TX,NGICB,2349242,2354930,2443785
TX,NGRCB,234086,209216,215826
TX,NGTCB,4795299,4720000,4739504
TX,NGTPB,165.4,161.5,160.3
TX,NGTXB,2966455,2946557,3077933
TX,NNTCB,4795216,4718367,4736878
TX,NUEGB,431234,432869,420047
TX,NUETB,431234,432869,420047
TX,NUGBP,4960,4980,4980
TX,OHICB,2101389,2072439,2322259
TX,OJGBP,403,258,180
TX,OMTCB,960975,913223,904588
TX,OPACB,0,0,14712
TX,OPICB,960975,913223,904588
TX,OPTCB,960975,913223,919300
TX,OPTXB,960975,913223,919300
TX,OTGBP,224,224,224
TX,P1ICB,1242782,1160968,1175195
TX,P1TCB,1261788,1177310,1206987
TX,P1TXB,1261788,1177310,1206987
TX,PAACB,3160205,2642820,2954219
TX,PACCB,49408,54031,63271
TX,PAEIB,540,523,2318
TX,PAGBP,106,107,243
TX,PAICB,3782178,3619707,3923433
TX,PARCB,21611,16089,12866
TX,PATCB,7013942,6333170,6956107
TX,PATPB,242,216.6,235.3
TX,PATXB,7013402,6332647,6953789
TX,PCCCB,0,0,0
TX,PCEIB,0,0,0
TX,PCICB,167349,146195,147823
TX,PCTCB,167349,146195,147823
TX,PCTXB,167349,146195,147823
TX,PLICB,0,0,0
TX,PMTCB,6850186,6187966,6802215
TX,PPICB,285411,302262,371880
TX,PPTCB,285411,302262,371880
TX,PQACB,931,458,360
TX,PQCCB,9704,17387,21121
TX,PQICB,221333,220278,216216
TX,PQRCB,21603,16085,12855
TX,PQTCB,253570,254208,250552
TX,PQTXB,253570,254208,250552
TX,PYICB,288019,265700,298553
TX,PYTCB,288019,265700,298553
TX,REACB,162582,141773,145567
TX,RECCB,5963,6394,7220
TX,REEIB,801914,899399,1026606
TX,REGBP,31579,36082,44289
TX,REICB,89025,86527,92510
TX,RERCB,11604,15445,21163
TX,RETCB,1071087,1149538,1293066
TX,RFACB,153293,126613,162531
TX,RFCCB,0,361,0
TX,RFEIB,0,0,0
TX,RFICB,12331,9954,14684
TX,RFTCB,165624,136927,177215
TX,RFTXB,165624,136927,177215
TX,SFCCB,4,72,122
TX,SFEIB,37,721,1091
TX,SFINB,37,755,1271
TX,SFRCB,5,85,142
TX,SFTCB,83,1633,2625
TX,SGICB,477960,452804,489461
TX,SNICB,9717,8796,8255
TX,SOCCB,2189,2835,3536
TX,SOEGB,38816,74817,131939
TX,SOGBP,2448,4883,8838
TX,SOICB,20,31,27
TX,SORCB,7326,11913,17268
TX,SOTCB,48351,89596,152770
TX,SOTXB,9535,14779,20831
TX,TEACB,3341914,2850267,3188982
TX,TEAPB,115.3,97.5,107.9
TX,TECCB,1627881,1631517,1682508
TX,TECPB,56.2,55.8,56.9
TX,TEEIB,4030136,3961773,4063605
TX,TEICB,7500364,7268584,7743802
TX,TEIPB,258.8,248.6,262
TX,TERCB,1768627,1745283,1748371
TX,TERPB,61,59.7,59.1
TX,TETCB,14240883,13495525,14358679
TX,TETGR,8,7.72,7.91
TX,TETPB,491.3,461.7,485.8
TX,TETXB,14238786,13495651,14363662
TX,TNACB,3340749,2849189,3187857
TX,TNCCB,741222,730402,758181
TX,TNICB,6678190,6491992,6915218
TX,TNRCB,797799,774352,778830
TX,TNTXB,11557960,10845935,11640086
TX,TPOPP,28987,29232,29559
TX,UOICB,42362,61413,16254
TX,USICB,0,0,0
TX,WDCCB,388,348,414
TX,WDEIB,1466,904,2602
TX,WDGBP,312,309,309
TX,WDICB,54792,51272,51595
TX,WDRCB,2689,1944,2307
TX,WDTCB,59336,54468,56919
TX,WSCCB,129,0,0
TX,WSEIB,4937,4276,3227
TX,WSGBP,89,77,66
TX,WSICB,16503,21137,23809
TX,WSTCB,21569,25413,27036
TX,WWCCB,517,348,414
TX,WWEIB,6403,5181,5829
TX,WWICB,71295,72409,75405
TX,WWTCB,80905,79881,83955
TX,WWTXB,74502,74701,78126
TX,WXICB,724,639,819
TX,WYCCB,480,417,446
TX,WYEGB,743577,809946,879271
TX,WYGBP,28060,30107,34370
TX,WYICB,81,66,32
TX,WYTCB,744138,810430,879750
TX,WYTXB,560,484,479
TX,ZWCDP,2931,2961,2814
TX,ZWHDP,1884,1554,1648
US,ABICB,-1191,-787,-833
US,ARICB,843880,832274,898083
US,ARTCB,843880,832274,898083
US,ARTXB,843880,832274,898083
US,AVACB,23387,20202,21550
US,AVTCB,23387,20202,21550
US,AVTXB,23387,20202,21550
US,B1ACB,99406,107486,158102
US,B1TCB,99406,107486,158102
US,BDACB,231310,239412,218201
US,BDLCB,3038,3197,3011
US,BDTCB,231310,239412,218201
US,BFLCB,834983,735148,789495
US,BFTCB,2376238,2135793,2330855
US,BMTCB,5056000,4640247,4845399
US,BOACB,4261,4202,10104
US,BOTCB,4261,4202,10104
US,BQICB,80243,-17072,36160
US,BQTCB,80243,-17072,36160
US,BTGBP,1015,1508,4747
US,BYICB,26,-5694,-4460
US,BYTCB,26,-5694,-4460
US,CCEXB,23990,16949,51618
US,CCIMB,2868,4010,2904
US,CCNIB,-21122,-12939,-48713
US,CLACB,0,0,0
US,CLCCB,16714,14481,14645
US,CLEIB,10181470,8229142,9496416
US,CLGBP,228657,215554,209826
US,CLICB,1116741,939074,1036702
US,CLKCB,514538,413420,504154
US,CLOCB,602203,525654,532548
US,CLRCB,0,0,0
US,CLTCB,11314925,9182696,10547764
US,CLTXB,1133455,953555,1051348
US,COICB,0,0,0
US,DFACB,6572260,6182862,6310461
US,DFCCB,326551,275626,328030
US,DFEIB,53767,44167,59712
US,DFICB,1203423,1065466,1185035
US,DFRCB,469604,407335,473450
US,DFTCB,8625606,7975456,8356688
US,DFTXB,8571838,7931289,8296975
US,DKEIB,53767,44167,59712
US,DMTCB,8376466,7720896,8243453
US,ELEXB,68267,48228,47275
US,ELGBP,1099110,1115682,1145857
US,ELIMB,201487,209664,181406
US,ELISB,0,0,0
US,ELNIB,133220,161436,134131
US,EMACB,1161542,1004238,1109441
US,EMCCB,25962,26261,26690
US,EMICB,18775,19045,18822
US,EMLCB,831945,731951,786485
US,EMTCB,1206278,1049544,1154953
US,EQICB,1560923,1749770,1835425
US,EQTCB,1560923,1749770,1835425
US,ESACB,26041,22341,21613
US,ESCCB,4643311,4392744,4532636
US,ESICB,3420028,3272388,3414093
US,ESRCB,4914266,4997232,5017301
US,ESTCB,13003645,12684705,12985643
US,ESTXB,13003645,12684705,12985643
US,EYICB,309,551,675
US,EYTCB,309,551,675
US,FFGBP,739125,731207,731789
US,FFTCB,80397213,73065281,77406947
US,FNICB,396691,354607,354817
US,FOICB,234089,217010,216894
US,FSICB,0,0,0
US,GDPRV,21380976,21060474,23315081
US,GDPRX,19036052,18509143,19609812
US,GECCB,19700,19700,19700
US,GEEGB,137692,139305,141284
US,GEGBP,2555,2572,2597
US,GEICB,4200,4200,4200
US,GERCB,39600,39600,39600
US,GETCB,201192,202805,204784
US,GETXB,63500,63500,63500
US,HLACB,12491,8645,9762
US,HLCCB,182028,201045,216971
US,HLICB,3138809,3251635,3519413
US,HLRCB,563405,494934,484131
US,HLTCB,3896734,3956259,4230278
US,HLTXB,3896734,3956259,4230278
US,HPGBP,22778,23016,23008
US,HVGBP,79773,79924,79910
US,HYCCB,1675,1873,2279
US,HYEGB,2550917,2490348,2214458
US,HYICB,9196,8775,8279
US,HYTCB,2561788,2500996,2225016
US,HYTXB,10872,10648,10559
US,IQICB,285879,326885,337873
US,IQTCB,285879,326885,337873
US,IYICB,109,-314,-610
US,IYTCB,109,-314,-610
US,JFACB,3608019,2233844,2835040
US,JFTCB,3608019,2233844,2835040
US,JFTXB,3608019,2233844,2835040
US,KSCCB,1840,1693,1437
US,KSICB,1420,3023,1454
US,KSRCB,10756,10837,9407
US,KSTCB,14016,15553,12298
US,KSTXB,14016,15553,12298
US,LOACB,47349,39589,38218
US,LOCCB,8545279,7921884,8244326
US,LOICB,6402615,5994875,6322447
US,LORCB,9034902,8989884,9112938
US,LOTCB,24030144,22946232,23717928
US,LOTXB,24030144,22946232,23717928
US,LUACB,131328,115615,119039
US,LUICB,118313,111089,113493
US,LUTCB,249641,226704,232532
US,LUTXB,249641,226704,232532
US,MBICB,0,0,0
US,MGACB,16530634,14242892,15610718
US,MGCCB,369055,371279,374564
US,MGICB,266547,269092,264255
US,MGTCB,17166236,14883263,16249537
US,MGTXB,17166236,14883263,16249537
US,MMTCB,15959958,13833718,15094584
US,MSICB,180157,170663,170802
US,NAICB,0,0,0
US,NGACB,1112957,1106850,1226892
US,NGCCB,3660939,3303358,3434316
US,NGEIB,11687077,12023067,11613653
US,NGGBP,476567,485807,491870
US,NGICB,10607009,10319744,10536449
US,NGRCB,5232460,4875728,4914172
US,NGTCB,32300451,31628748,31725500
US,NGTPB,98.4,95.4,95.5
US,NGTXB,20613365,19605680,20111830
US,NNTCB,32236174,31562036,31655918
US,NUEGB,8451852,8251075,8128952
US,NUETB,8451852,8251075,8128952
US,NUGBP,98119,96501,95546
US,OHICB,2679844,2797987,3068421
US,OJGBP,2499,2275,1888
US,OMTCB,2585180,2432568,2359958
US,OPACB,0,0,263377
US,OPICB,2585180,2432568,2359958
US,OPTCB,2585180,2432568,2623335
US,OPTXB,2585180,2432568,2623335
US,OTGBP,1592,1571,1565
US,P1ICB,4151489,3874421,3887896
US,P1TCB,4394924,4110305,4390840
US,P1TXB,4319011,4022879,4302899
US,PAACB,27407224,23195522,25784804
US,PACCB,882020,852092,924358
US,PAEIB,188474,184290,204957
US,PAGBP,31401,27570,28206
US,PAICB,8801168,8492584,8902437
US,PARCB,1043766,913106,966988
US,PATCB,38322652,33637593,36783544
US,PATPB,116.7,101.5,110.8
US,PATXB,38134178,33453304,36578587
US,PCCCB,210,112,193
US,PCEIB,75913,87427,87940
US,PCICB,602695,495467,514908
US,PCTCB,678818,583005,603041
US,PCTXB,602905,495579,515101
US,PLICB,0,0,0
US,PMTCB,36867235,32333489,35251979
US,PPICB,334557,354311,435916
US,PPTCB,334557,354311,435916
US,PQACB,12491,8645,9762
US,PQCCB,182028,201045,216971
US,PQICB,458966,453649,450992
US,PQRCB,563405,494934,484131
US,PQTCB,1216890,1158273,1161856
US,PQTXB,1216890,1158273,1161856
US,PYICB,417796,389552,427441
US,PYTCB,417796,389552,427441
US,REACB,1496519,1355339,1495848
US,RECCB,275393,287985,311213
US,REEIB,6401510,6793526,7137098
US,REGBP,236481,261879,289202
US,REICB,2458641,2315382,2384465
US,RERCB,836250,765845,811353
US,RETCB,11468314,11518077,12139977
US,RFACB,529103,391461,614857
US,RFCCB,2337,2338,3163
US,RFEIB,58794,52696,57304
US,RFICB,40899,31971,45838
US,RFTCB,631133,478466,721163
US,RFTXB,572339,425770,663859
US,SFCCB,11877,10803,11851
US,SFEIB,9813,11597,11635
US,SFINB,28250,30064,31314
US,SFRCB,14337,14248,14784
US,SFTCB,64276,66712,69583
US,SGICB,1533475,1404786,1476232
US,SNICB,95619,86550,81229
US,SOCCB,103126,117875,139049
US,SOEGB,634185,775980,1012844
US,SOGBP,37468,48054,61550
US,SOICB,27824,31435,35327
US,SORCB,251141,286037,332785
US,SOTCB,1016276,1211326,1520005
US,SOTXB,382091,435346,507161
US,TEACB,28593571,24364302,27071527
US,TEAPB,87.1,73.5,81.5
US,TECCB,17985817,16735479,17422953
US,TECPB,54.8,50.5,52.5
US,TEEIB,37033790,35630938,36703571
US,TEICB,32738055,31272000,32497745
US,TEIPB,99.7,94.3,97.9
US,TERCB,21047307,20527548,20807969
US,TERPB,64.1,61.9,62.7
US,TETCB,100450598,92995869,97810007
US,TETGR,5.28,5.02,4.99
US,TETPB,305.9,280.5,294.6
US,TETXB,100364750,92899328,97800194
US,TNACB,28546222,24324712,27033309
US,TNCCB,9440539,8813595,9178628
US,TNICB,26335440,25277125,26175298
US,TNRCB,12012405,11537663,11695031
US,TNTXB,76334606,69953096,74082265
US,TPOPP,328330,331512,332032
US,UOICB,135915,190530,49023
US,USICB,0,0,0
US,WDCCB,84299,82950,82704
US,WDEIB,200524,185374,196746
US,WDGBP,8375,8327,7923
US,WDICB,1406983,1356188,1365859
US,WDRCB,545509,440208,438968
US,WDTCB,2237315,2064720,2084276
US,WSCCB,39040,37854,39306
US,WSEIB,247613,242199,229465
US,WSGBP,4739,4623,4469
US,WSICB,155793,159681,161496
US,WSTCB,442447,439734,430267
US,WWCCB,123339,120804,122010
US,WWEIB,448137,427573,426211
US,WWICB,1562776,1515869,1527355
US,WWTCB,2679762,2504454,2514544
US,WWTXB,2231625,2076880,2088333
US,WXICB,10426,9208,11794
US,WYCCB,1591,1472,1484
US,WYEGB,2630580,2960320,3342301
US,WYGBP,103571,118379,132753
US,WYICB,887,911,988
US,WYTCB,2633058,2962703,3344772
US,WYTXB,2478,2383,2471
US,ZWCDP,1495,1518,1491
US,ZWHDP,4320,3916,3937
UT,ABICB,-13,-9,-10
UT,ARICB,7635,8336,6937
UT,ARTCB,7635,8336,6937
UT,ARTXB,7635,8336,6937
UT,AVACB,301,299,299
UT,AVTCB,301,299,299
UT,AVTXB,301,299,299
UT,B1ACB,0,0,0
UT,B1TCB,0,0,0
UT,BDACB,1038,1053,601
UT,BDLCB,0,0,0
UT,BDTCB,1038,1053,601
UT,BFLCB,0,0,0
UT,BFTCB,11893,11165,10756
UT,BMTCB,17840,16269,15127
UT,BQICB,0,0,0
UT,BQTCB,0,0,0
UT,BTGBP,0,0,0
UT,BYICB,0,0,0
UT,BYTCB,0,0,0
UT,CLACB,0,0,0
UT,CLCCB,0,0,0
UT,CLEIB,258293,237179,268433
UT,CLGBP,4581,4581,4581
UT,CLICB,8696,7101,7726
UT,CLKCB,0,0,0
UT,CLOCB,8696,7101,7726
UT,CLRCB,0,0,0
UT,CLTCB,266989,244280,276159
UT,CLTXB,8696,7101,7726
UT,COICB,0,0,0
UT,DFACB,68579,73887,68961
UT,DFCCB,2675,2218,2836
UT,DFEIB,402,406,394
UT,DFICB,14825,13839,14425
UT,DFRCB,136,102,127
UT,DFTCB,86617,90452,86742
UT,DFTXB,86214,90045,86348
UT,DKEIB,402,406,394
UT,DMTCB,84010,87398,85500
UT,ELEXB,0,0,0
UT,ELGBP,8992,9263,9518
UT,ELIMB,0,0,0
UT,ELISB,-55261,-30761,-73791
UT,ELNIB,0,0,0
UT,EMACB,10536,9788,9849
UT,EMCCB,160,162,155
UT,EMICB,159,162,151
UT,EMLCB,0,0,0
UT,EMTCB,10854,10112,10155
UT,EQICB,0,0,0
UT,EQTCB,0,0,0
UT,ESACB,177,168,167
UT,ESCCB,40468,38880,41649
UT,ESICB,32383,33001,32318
UT,ESRCB,33231,35986,37363
UT,ESTCB,106258,108035,111496
UT,ESTXB,106258,108035,111496
UT,EYICB,0,0,0
UT,EYTCB,0,0,0
UT,FFGBP,7303,7295,7289
UT,FFTCB,849033,795996,853072
UT,FNICB,0,0,0
UT,FOICB,0,0,0
UT,FSICB,0,0,0
UT,GDPRV,196538.9,202133.4,225340.3
UT,GDPRX,172038,174955,186910
UT,GECCB,356,356,356
UT,GEEGB,2761,3302,3711
UT,GEGBP,71,71,71
UT,GEICB,357,357,357
UT,GERCB,96,96,96
UT,GETCB,3570,4111,4520
UT,GETXB,808,808,808
UT,HLACB,46,53,61
UT,HLCCB,1631,2392,3109
UT,HLICB,1061,1137,1135
UT,HLRCB,3054,1841,1561
UT,HLTCB,5792,5423,5866
UT,HLTXB,5792,5423,5866
UT,HPGBP,0,0,0
UT,HVGBP,260,260,260
UT,HYCCB,0,0,306
UT,HYEGB,7788,7160,4058
UT,HYICB,0,0,0
UT,HYTCB,7788,7160,4365
UT,HYTXB,0,0,306
UT,IQICB,0,0,0
UT,IQTCB,0,0,0
UT,IYICB,0,0,0
UT,IYTCB,0,0,0
UT,JFACB,42532,29773,41783
UT,JFTCB,42532,29773,41783
UT,JFTXB,42532,29773,41783
UT,KSCCB,2,2,2
UT,KSICB,1,11,1
UT,KSRCB,1,1,1
UT,KSTCB,3,13,5
UT,KSTXB,3,13,5
UT,LOACB,341,326,314
UT,LOCCB,78253,75395,78200
UT,LOICB,62619,63995,60680
UT,LORCB,64259,69783,70153
UT,LOTCB,205472,209499,209347
UT,LOTXB,205472,209499,209347
UT,LUACB,1215,1182,1144
UT,LUICB,1274,1290,1435
UT,LUTCB,2489,2472,2579
UT,LUTXB,2489,2472,2579
UT,MBICB,0,0,0
UT,MGACB,145480,134109,141855
UT,MGCCB,2208,2223,2237
UT,MGICB,2190,2219,2172
UT,MGTCB,149878,138551,146265
UT,MGTXB,149878,138551,146265
UT,MMTCB,139024,128439,136109
UT,MSICB,68,64,64
UT,NAICB,0,0,0
UT,NGACB,13645,12886,12875
UT,NGCCB,49574,46125,46053
UT,NGEIB,70235,69829,79194
UT,NGGBP,2695,2686,2681
UT,NGICB,63478,60361,61233
UT,NGRCB,79528,77394,75022
UT,NGTCB,276460,266595,274376
UT,NGTPB,86.3,81.2,82.2
UT,NGTXB,206224,196766,195183
UT,NNTCB,276460,266595,274376
UT,NUEGB,0,0,0
UT,NUETB,0,0,0
UT,NUGBP,0,0,0
UT,OHICB,0,0,0
UT,OJGBP,0,0,0
UT,OMTCB,18812,18687,18460
UT,OPACB,0,0,346
UT,OPICB,18812,18687,18460
UT,OPTCB,18812,18687,18806
UT,OPTXB,18812,18687,18806
UT,OTGBP,40,40,40
UT,P1ICB,32708,32606,31825
UT,P1TCB,34226,34088,33617
UT,P1TXB,34226,34088,33617
UT,PAACB,258153,239303,254449
UT,PACCB,6515,6834,8184
UT,PAEIB,402,406,394
UT,PAGBP,28,28,28
UT,PAICB,50784,49800,49564
UT,PARCB,3191,1944,1689
UT,PATCB,319045,298288,314280
UT,PATPB,99.6,90.8,94.1
UT,PATXB,318643,297881,313886
UT,PCCCB,0,0,0
UT,PCEIB,0,0,0
UT,PCICB,4986,4281,4992
UT,PCTCB,4986,4281,4992
UT,PCTXB,4986,4281,4992
UT,PLICB,0,0,0
UT,PMTCB,305584,285122,302537
UT,PPICB,0,0,0
UT,PPTCB,0,0,0
UT,PQACB,46,53,61
UT,PQCCB,1631,2392,3109
UT,PQICB,1061,1137,1135
UT,PQRCB,3054,1841,1561
UT,PQTCB,5792,5423,5866
UT,PQTXB,5792,5423,5866
UT,PYICB,0,0,0
UT,PYTCB,0,0,0
UT,REACB,11574,10841,10450
UT,RECCB,2004,2182,2515
UT,REEIB,38061,40880,46614
UT,REGBP,1648,1929,2189
UT,REICB,812,819,822
UT,RERCB,7639,7243,7553
UT,RETCB,60089,61965,67954
UT,RFACB,0,0,0
UT,RFCCB,0,0,0
UT,RFEIB,0,0,0
UT,RFICB,0,0,7
UT,RFTCB,0,0,7
UT,RFTXB,0,0,7
UT,SFCCB,0,0,0
UT,SFEIB,0,0,0
UT,SFINB,0,0,0
UT,SFRCB,0,0,0
UT,SFTCB,0,0,0
UT,SGICB,16661,15915,17282
UT,SNICB,536,485,455
UT,SOCCB,785,882,1007
UT,SOEGB,19457,22541,30771
UT,SOGBP,917,1196,1456
UT,SOICB,82,87,102
UT,SORCB,3283,3879,4764
UT,SOTCB,23607,27389,36644
UT,SOTXB,4150,4848,5873
UT,TEACB,272316,252683,267805
UT,TEAPB,85,76.9,80.2
UT,TECCB,176653,169254,176446
UT,TECPB,55.1,51.5,52.8
UT,TEEIB,366991,348295,394635
UT,TEICB,218613,214916,212192
UT,TEIPB,68.2,65.4,63.5
UT,TERCB,187847,192350,191779
UT,TERPB,58.6,58.6,57.4
UT,TETCB,853861,827201,847234
UT,TETGR,4.96,4.73,4.53
UT,TETPB,266.5,251.9,253.7
UT,TETXB,855429,829202,848222
UT,TNACB,271974,252357,267491
UT,TNCCB,98400,93858,98246
UT,TNICB,155994,150921,151512
UT,TNRCB,123588,122567,121626
UT,TNTXB,649957,619703,638875
UT,TPOPP,3203,3284,3339
UT,UOICB,1477,2159,574
UT,USICB,0,0,0
UT,WDCCB,615,585,483
UT,WDEIB,0,0,0
UT,WDGBP,0,0,0
UT,WDICB,154,154,154
UT,WDRCB,4259,3268,2693
UT,WDTCB,5028,4007,3330
UT,WSCCB,89,197,207
UT,WSEIB,769,840,774
UT,WSGBP,13,13,13
UT,WSICB,61,59,59
UT,WSTCB,919,1097,1041
UT,WWCCB,704,782,690
UT,WWEIB,769,840,774
UT,WWICB,215,214,213
UT,WWTCB,5947,5104,4371
UT,WWTXB,5178,4264,3596
UT,WXICB,83,74,94
UT,WYCCB,0,0,0
UT,WYEGB,7285,7037,7298
UT,WYGBP,388,390,390
UT,WYICB,0,0,0
UT,WYTCB,7285,7037,7298
UT,WYTXB,0,0,0
UT,ZWCDP,495,634,721
UT,ZWHDP,7487,6738,6597
VA,ABICB,0,0,0
VA,ARICB,21887,19017,21346
